time;tension;current
0.0345;154.855376533387;-2.3179385243699
0.035;142.166457129839;-2.54357790397273
0.0355;118.141030343911;-2.75666617820336
0.036;79.5759172566818;-2.93445599643055
0.0365;14.4564490780305;-3.04128722745656
0.037;-67.8850891036102;-3.03873829891584
0.0375;-168.383443492343;-2.90145960826714
0.038;-270.687137449852;-2.59969880635616
0.0385;-369.61056441682;-2.13508610946875
0.039;-448.304063987439;-1.51496170342317
0.0395;-502.817625902465;-0.788253727075525
0.04;-520.027618314609;5.46214727349059E-05
0.0405;-504.096068370497;0.795546879939439
0.041;-447.513963903912;1.51994561068331
0.0415;-368.714095653756;2.13553645828409
0.042;-270.830267211532;2.60576929287154
0.0425;-165.59647562183;2.90781267756978
0.043;-68.5416781802452;3.05770828145904
0.0435;12.0284940768953;3.05743318772272
0.044;78.992435587866;2.94169780343436
0.0445;118.380814168661;2.76625156959958
0.045;143.260787271087;2.55048042374767
0.0455;154.387390028183;2.32870417732774
0.046;153.776552247107;2.11289039937042
0.0465;158.60373681165;1.90416806646416
0.047;161.396292666224;1.71301603768104
0.0475;171.06373158781;1.49633073266119
0.048;189.514761446539;1.26736785828703
0.0485;208.701165794506;0.999132702802998
0.049;226.401506603518;0.691590068026266
0.0495;240.362692708055;0.359071925755617
0.05;243.260182377761;0.005017702695632
0.0505;237.001556241103;-0.348669974014094
0.051;223.474220656042;-0.681799674871331
0.0515;205.79331630469;-0.986306523469694
0.052;189.157370421203;-1.24988607008928
0.0525;173.164397750093;-1.48955240230916
0.053;162.61254823945;-1.69732704536572
0.0535;155.694783747999;-1.90193482541025
0.054;155.949514287943;-2.10361717433259
0.0545;152.072208647311;-2.32024341680215
0.055;142.966669207059;-2.54525845497214
0.0555;121.299339132005;-2.7575334188416
0.056;79.4579959787276;-2.93773793260475
0.0565;14.3914065217716;-3.0399041518753
0.057;-68.7178797009005;-3.04060719327149
0.0575;-166.74253667029;-2.90017190260385
0.058;-271.779437888898;-2.60024809790672
0.0585;-368.168260978086;-2.12897270627148
0.059;-450.354423891322;-1.51714407168822
0.0595;-501.330636611929;-0.78518279672464
0.06;-520.050473196163;0.007611670437754
0.0605;-501.486628446874;0.79810922603774
0.061;-449.282846668308;1.52215677630087
0.0615;-368.701621321982;2.14219169351661
0.062;-269.091923124818;2.60573020603053
0.0625;-167.133354227405;2.91413200258224
0.063;-68.8427238331932;3.05469742803353
0.0635;13.8667585962898;3.05582804227141
0.064;80.3854965897747;2.94603613829717
0.0645;121.743032113611;2.76389441704161
0.065;142.195949368426;2.55374391390701
0.0655;155.845252462936;2.32603914784827
0.066;157.922032830709;2.1087762819778
0.0665;155.101855304849;1.90821794557814
0.067;163.191225522889;1.70816337098665
0.0675;173.480761097982;1.49560028752613
0.068;189.177716444037;1.25962956344503
0.0685;209.641386243267;0.995897498216006
0.069;225.48352513251;0.690624265631323
0.0695;236.331561354907;0.359290066857605
0.07;245.345688306058;0.000509122944203
0.0705;240.075892840408;-0.347180033751699
0.071;225.767778145049;-0.679874610314104
0.0715;208.811165261141;-0.990200521600965
0.072;188.845991066116;-1.25238980327269
0.0725;170.71366397315;-1.485615486657
0.073;161.533404414876;-1.69616179646581
0.0735;154.612500595917;-1.90190660540223
0.074;155.69617303014;-2.09820570940497
0.0745;154.909628282942;-2.32189171064011
0.075;145.090990779951;-2.54209396968534
0.0755;121.015735094765;-2.75726506433088
0.076;80.1812007382606;-2.93535398144121
0.0765;16.1293912594571;-3.04213409942704
0.077;-71.5731580737998;-3.04061186402794
0.0775;-166.134329324742;-2.90562484337729
0.078;-271.176775772764;-2.59593881117521
0.0785;-366.565850417654;-2.12614145575324
0.079;-447.609939848482;-1.51474153322374
0.0795;-500.804856153806;-0.779782658205537
0.08;-522.286780526141;0.008694212981873
0.0805;-500.726484155565;0.797029205426172
0.081;-450.822698176015;1.52652391920334
0.0815;-370.153857646628;2.14025196027165
0.082;-268.980277448476;2.61194134746245
0.0825;-167.717151222495;2.91146190687849
0.083;-69.9003777442639;3.05325876856227
0.0835;13.1983427597085;3.05156585469038
0.084;77.0645182961825;2.94210265961239
0.0845;119.889336156626;2.76458689639558
0.085;143.654146891321;2.55234360349436
0.0855;154.364073325868;2.32362253405734
0.086;154.099323930874;2.11746627970974
0.0865;157.42295418638;1.90541830933544
0.087;162.537710098657;1.70816391912313
0.0875;170.722850722972;1.49621616016845
0.088;190.549811560024;1.26717681954092
0.0885;206.426639705421;0.997975697417914
0.089;223.935594571609;0.692288309074457
0.0895;238.233217123907;0.356033524828154
0.09;241.034993359721;0.005010937401168
0.0905;238.939300203786;-0.35126552734161
0.091;225.949639443477;-0.682947038718931
0.0915;206.126154618384;-0.986401966750554
0.092;188.564941443688;-1.25553978341125
0.0925;173.390906450681;-1.48537693662948
0.093;162.187503831656;-1.69346234043525
0.0935;157.853122881651;-1.89530772525159
0.094;156.947648503128;-2.10752545338531
0.0945;155.723416028007;-2.3156274744636
0.095;144.643909344536;-2.54459315935194
0.0955;121.929669055713;-2.75591752372717
0.096;78.2997022054369;-2.93190617420913
0.0965;11.8982315919841;-3.04228582040963
0.097;-71.5939714513208;-3.04631395978218
0.0975;-166.524498741839;-2.9003000791265
0.098;-269.091783871919;-2.59564161262318
0.0985;-367.878678654225;-2.12949738836483
0.099;-451.534787328123;-1.51287249850919
0.0995;-504.370762941836;-0.782927610951258
0.1;-520.674159982514;0.002094016680604
0.1005;-502.260985649538;0.789884571521333
0.101;-448.157602541545;1.52544890612832
0.1015;-366.596156307714;2.1424647287863
0.102;-269.108368307608;2.61289890420381
0.1025;-166.279636243785;2.90808951233129
0.103;-70.9156846912961;3.05415513804163
0.1035;15.2706971506415;3.0509111602071
0.104;77.1157551083933;2.94370409027356
0.1045;120.696350100631;2.76154924432459
0.105;141.558753386068;2.54892958726119
0.1055;154.444475612091;2.32423046015416
0.106;158.069492825181;2.11521314836348
0.1065;158.016812376082;1.90713611295694
0.107;160.248623722791;1.71177952047413
0.1075;174.801679507207;1.49710498210906
0.108;190.564150202578;1.26384692545282
0.1085;209.629171443327;0.998162425162358
0.109;225.797405680479;0.688249926115502
0.1095;238.906571618131;0.362270845028747
0.11;244.163072575997;0.009927901695475
0.1105;239.140132486043;-0.347333832701081
0.111;227.092148746178;-0.686544734018141
0.1115;209.208714441873;-0.987297986654123
0.112;190.259006088078;-1.2494954011165
0.1125;170.898240910738;-1.49065280252489
0.113;163.568405362312;-1.69797495833086
0.1135;157.935163770203;-1.90327604632634
0.114;157.146127235998;-2.10022876424083
0.1145;155.471135681129;-2.32172053388032
0.115;141.996592698854;-2.54184501451115
0.1155;120.928887581877;-2.75825901293265
0.116;79.0209124045457;-2.93193636807619
0.1165;12.4642563327179;-3.04384109224185
0.117;-68.0911512637558;-3.03821059855665
0.1175;-165.35417079616;-2.90269880036298
0.118;-269.709366113138;-2.59528098170719
0.1185;-366.606713864493;-2.13198317198961
0.119;-449.990795664057;-1.51554475154684
0.1195;-502.738591920685;-0.78442896798973
0.12;-520.659235275418;0.00422880311288
0.1205;-500.317396579876;0.799319523760772
0.121;-447.878205669866;1.52171095475695
0.1215;-368.787350261853;2.13573892928737
0.122;-271.03249092267;2.60421200898681
0.1225;-166.719184896243;2.91185769911345
0.123;-67.105435505423;3.05308193565851
0.1235;12.406603604376;3.04964913518106
0.124;77.8596914882125;2.94644315454783
0.1245;122.662756273517;2.76892008739749
0.125;144.788907218427;2.55445355302763
0.1255;155.822773741501;2.33157230114389
0.126;157.05470920374;2.11445160592993
0.1265;155.063633830584;1.90897805183741
0.127;163.553649183537;1.70838169480979
0.1275;170.410216176612;1.50057270443581
0.128;188.245867313671;1.26152630362301
0.1285;208.452432581355;0.993300007378218
0.129;228.016182481833;0.696608893529766
0.1295;238.725237908185;0.357964463415232
0.13;240.632333410438;0.007725976249733
0.1305;239.662154992584;-0.350263035413554
0.131;224.770228280477;-0.683184365261505
0.1315;209.369149573667;-0.988946872008328
0.132;188.170895153361;-1.25347401982662
0.1325;171.529556689462;-1.48582388979035
0.133;163.286045488294;-1.69897248033962
0.1335;158.821683339263;-1.90008228989306
0.134;153.51865898418;-2.10054727874895
0.1345;151.601682147262;-2.3184698009634
0.135;145.226028723372;-2.53582543814344
0.1355;120.629515505812;-2.75941633877675
0.136;76.2762382321839;-2.93271605820924
0.1365;13.0078450159054;-3.04208532328642
0.137;-68.5689156644747;-3.04626752852885
0.1375;-169.041879157845;-2.90434661801783
0.138;-272.624704031426;-2.60396015367902
0.1385;-367.782466727569;-2.13450448567993
0.139;-451.74862127791;-1.51706072379786
0.1395;-499.88092235845;-0.788843706697415
0.14;-521.028506176413;0.005067800373983
0.1405;-504.538998586811;0.789856183401929
0.141;-451.069142212119;1.52674197158757
0.1415;-371.238571646125;2.14328399944503
0.142;-272.647069492792;2.60507007132912
0.1425;-167.408663140445;2.91593892180853
0.143;-70.0149229982786;3.0570492039044
0.1435;15.1354908215733;3.04877718697175
0.144;77.2778333828835;2.94868817073694
0.1445;122.572019503876;2.76964716463379
0.145;143.886486691409;2.54648830346069
0.1455;154.776632544709;2.32532644690151
0.146;157.175508014615;2.11081528648403
0.1465;158.575427283137;1.91113506113641
0.147;163.100166761562;1.70522761503124
0.1475;172.211760536934;1.49916909411676
0.148;189.839942983425;1.25907079789342
0.1485;209.011815009749;0.996896011731656
0.149;223.523847546283;0.689462136241157
0.1495;238.302160142243;0.359991125033592
0.15;243.876473531109;0.001737499168576
0.1505;236.211925789971;-0.349508680377671
0.151;224.751094882107;-0.683146948399529
0.1515;209.210061967972;-0.984560117625244
0.152;189.623095848907;-1.25659925994915
0.1525;173.949753513125;-1.49225897740763
0.153;159.420616048259;-1.69861121925089
0.1535;156.29416354261;-1.9022060920105
0.154;157.159461321112;-2.09919267811041
0.1545;154.688711712809;-2.31693900770833
0.155;144.84067453179;-2.53643104001901
0.1555;122.167449261092;-2.75439231797151
0.156;80.1105989800904;-2.93551144288598
0.1565;12.4785544851894;-3.04220728110968
0.157;-68.0118490243349;-3.04592917555176
0.1575;-165.706311911851;-2.90290550801674
0.158;-270.763014672853;-2.59612244804036
0.1585;-368.111080467618;-2.13353294422346
0.159;-448.931103927726;-1.51337931388853
0.1595;-502.377816014851;-0.784016901276184
0.16;-522.302977700368;0.004479719981987
0.1605;-501.823595258409;0.789457100654053
0.161;-448.535628943986;1.52044098612241
0.1615;-368.823260254197;2.14246530615079
0.162;-272.278019281822;2.60914045303383
0.1625;-169.075027675066;2.91518968895217
0.163;-71.3265644451903;3.05385355427606
0.1635;14.5455242172497;3.04842382844656
0.164;77.1850921283828;2.94518432306153
0.1645;119.769851535547;2.7651719889997
0.165;145.210310508659;2.54632952915368
0.1655;151.870981977404;2.32760167813616
0.166;155.081851758019;2.10954868504198
0.1665;156.961520179217;1.90460813213892
0.167;162.204571226992;1.71310276580943
0.1675;172.803278006871;1.50049228278626
0.168;190.724884419921;1.26460941817965
0.1685;206.52483654688;0.996444350047566
0.169;225.177796440524;0.694402531491352
0.1695;240.235564580484;0.356665382237162
0.17;241.294251339614;0.007266701224896
0.1705;236.361566768859;-0.343567319689754
0.171;227.504911316171;-0.678681052053674
0.1715;208.061424832207;-0.988548710184789
0.172;188.709255560331;-1.25503095738287
0.1725;173.852085881761;-1.48347861788486
0.173;162.614084674267;-1.69343017617029
0.1735;154.838620075713;-1.89435510869507
0.174;154.692082951067;-2.10740599682639
0.1745;152.668091747662;-2.31453404249642
0.175;144.480556031424;-2.53600059380585
0.1755;118.009297742159;-2.75584583463162
0.176;76.7691023161624;-2.93785064586331
0.1765;13.3371444494842;-3.04149367637248
0.177;-67.6574526984886;-3.04331083787673
0.1775;-169.742128685944;-2.90617459490815
0.178;-272.85802018937;-2.60030035728491
0.1785;-368.306224963785;-2.1346391310238
0.179;-450.360315738306;-1.51732911319552
0.1795;-502.93656880983;-0.786171511813532
0.18;-522.954002045178;0.000446138596676
0.1805;-501.421914830314;0.797745653812631
0.181;-451.177839801214;1.52519784081156
0.1815;-369.583848240915;2.14440009787441
0.182;-268.614803633775;2.6136678308132
0.1825;-167.109973341729;2.91068637249918
0.183;-68.3665923200104;3.05562662378793
0.1835;14.9014379046344;3.05231325575255
0.184;76.1109566954062;2.94067234505068
0.1845;121.738366784344;2.76042143943797
0.185;143.329698059789;2.54747878010034
0.1855;153.97778804434;2.32817045336226
0.186;156.806062648592;2.11305134156083
0.1865;155.238789888446;1.9094186663681
0.187;161.706130407342;1.70494729051731
0.1875;172.612577391715;1.4978794012169
0.188;187.850586944282;1.26198196171878
0.1885;207.228674973263;0.993334131800107
0.189;226.962344856557;0.688709257180807
0.1895;238.488777868994;0.360181482859081
0.19;244.961831784965;0.009639269832636
0.1905;236.990215147301;-0.348424607902183
0.191;227.340893124372;-0.686192771188732
0.1915;209.911392768354;-0.990471376940884
0.192;188.698731575699;-1.25867725582198
0.1925;171.471519478239;-1.48828449281237
0.193;163.363725078623;-1.69474305409605
0.1935;157.008884896832;-1.90338053978719
0.194;156.676359825453;-2.10733403060829
0.1945;151.427947541192;-2.31728586200474
0.195;144.97600965783;-2.54054630254182
0.1955;120.661804025559;-2.75938787194484
0.196;78.9469637605827;-2.93935760866247
0.1965;14.5497357128816;-3.04186913563411
0.197;-70.6740443776754;-3.044917698199
0.1975;-167.181792043449;-2.89801989847694
0.198;-272.949207583439;-2.59538152724319
0.1985;-369.842649933444;-2.12800445106855
0.199;-449.28541861021;-1.50902784958127
0.1995;-501.040010887304;-0.78354065772509
0.2;-521.076318408836;0.00556149200648
0.2005;-499.824738527003;0.794561452816604
0.201;-448.698227073053;1.52634637097981
0.2015;-368.695662001879;2.14270233004786
0.202;-268.639452125316;2.6041267552576
0.2025;-167.758337282448;2.91572883997125
0.203;-69.759517903396;3.05435071932952
0.2035;13.6487826125973;3.04809753822229
0.204;79.369035809398;2.94492508034675
0.2045;122.087921848602;2.76829015922351
0.205;145.240766988621;2.5483102059861
0.2055;151.962748843024;2.33036881596093
0.206;155.524427415363;2.11143408518288
0.2065;157.682487288245;1.9063785192903
0.207;162.050397481004;1.71216078806039
0.2075;170.795538342877;1.4938303371054
0.208;186.750480948067;1.26375365037752
0.2085;208.440545140173;0.997334815410811
0.209;225.854928263546;0.687468272626817
0.2095;239.556748998609;0.355219842288482
0.21;240.543796393133;0.005442788194132
0.2105;237.61004028616;-0.349664032294638
0.211;227.240804783309;-0.684775751849061
0.2115;209.589414700378;-0.981779626340907
0.212;190.67182259644;-1.25656278380872
0.2125;174.902695262195;-1.48871825196551
0.213;159.800362267319;-1.69344001981362
0.2135;155.403639648372;-1.89441349139881
0.214;154.924250694085;-2.10435540857333
0.2145;155.428370841125;-2.32121101683937
0.215;145.760417988093;-2.54181397396874
0.2155;119.34166955515;-2.75209530519678
0.216;80.2750081835815;-2.93073416714024
0.2165;15.0942023388926;-3.04652667205626
0.217;-67.8471015318285;-3.03884926049498
0.2175;-167.216960050369;-2.90061253445972
0.218;-269.016478430682;-2.5949025240877
0.2185;-367.673279435324;-2.13460460084016
0.219;-447.375539995489;-1.51264245584091
0.2195;-502.455007709998;-0.787730156241404
0.22;-522.767777215404;0.005904085061928
0.2205;-502.094407739636;0.791658425510866
0.221;-451.066932052063;1.52370114213955
0.2215;-369.038292965898;2.13994634887927
0.222;-272.810946033979;2.60802759013436
0.2225;-167.522590642777;2.91342458497701
0.223;-67.1516360786314;3.0547834017249
0.2235;12.6743462684941;3.05753826785712
0.224;80.2956418528646;2.9398484036361
0.2245;121.702476069945;2.76144497512266
0.225;143.368000240492;2.54922974617246
0.2255;151.509294979378;2.32902931964963
0.226;155.711414762371;2.11749817203583
0.2265;156.882574155104;1.90977673560637
0.227;160.596568020042;1.70650375282165
0.2275;174.129424349704;1.49856886576919
0.228;187.147364332981;1.26282737959902
0.2285;207.838826810924;0.996951876121044
0.229;224.445383829681;0.691886291634576
0.2295;238.460333313806;0.356253116561527
0.23;244.575232395701;0.003507008905625
0.2305;237.624862929805;-0.346719108736668
0.231;224.175448517093;-0.681709284890506
0.2315;209.56810605852;-0.988394738965591
0.232;188.856337569012;-1.25290496613937
0.2325;170.163084359536;-1.48760584115661
0.233;160.396724809463;-1.6990826653958
0.2335;159.383403243294;-1.89584679633072
0.234;157.838938482736;-2.10529508547891
0.2345;153.151288684567;-2.32259575762187
0.235;141.970575837226;-2.54514563588345
0.2355;119.086328157778;-2.75689741141063
0.236;76.2526479715376;-2.93184133820979
0.2365;13.8225435191766;-3.04552509047859
0.237;-70.9268797574872;-3.04745385519766
0.2375;-168.543879279177;-2.89904848091448
0.238;-272.566772753521;-2.59952139980341
0.2385;-370.619672606322;-2.13085693998996
0.239;-447.966178214347;-1.51649850503974
0.2395;-504.370418836512;-0.782258802984122
0.24;-520.942922355682;0.000555612391602
0.2405;-502.633097451604;0.790400810384652
0.241;-450.147641848823;1.52808652023353
0.2415;-370.288921817937;2.1395673589662
0.242;-269.858765327714;2.60664796444513
0.2425;-169.318886418179;2.91060946408949
0.243;-70.2483901333602;3.05170714959469
0.2435;13.9867240575466;3.04971785368333
0.244;78.384008284993;2.94427315627818
0.2445;122.634762042503;2.76272680431334
0.245;146.396157314672;2.55470436338619
0.2455;151.483283055258;2.33257291973856
0.246;155.87154603912;2.1102489386589
0.2465;157.998844228144;1.90813831707614
0.247;159.583890533102;1.70790925446128
0.2475;174.290199805013;1.50120725588972
0.248;189.299375201867;1.26190899379513
0.2485;208.905788568278;0.991505395109571
0.249;223.687557215126;0.696148331785926
0.2495;239.162339687303;0.355512301886495
0.25;240.464303335447;0.00449546405426
0.2505;239.812614305905;-0.352312848752286
0.251;224.459286060416;-0.686142273115533
0.2515;206.699876377613;-0.98503439858205
0.252;186.308561929739;-1.25286519104982
0.2525;171.236672192783;-1.48635426176148
0.253;159.474844985715;-1.6966176608204
0.2535;158.096445306995;-1.89660442804495
0.254;156.34322354378;-2.10193160489294
0.2545;154.387638719849;-2.32051628323017
0.255;143.635722768653;-2.54487315628817
0.2555;121.606121084129;-2.75699456404249
0.256;80.2135959123066;-2.93784098385203
0.2565;16.6185955401752;-3.0409761364692
0.257;-71.2610596007823;-3.04402022884873
0.2575;-169.862092220291;-2.90299431601258
0.258;-270.392332494061;-2.6038164498116
0.2585;-370.665237781957;-2.1304507614772
0.259;-449.818605718993;-1.51751323932823
0.2595;-500.438224746786;-0.783524772069968
0.26;-520.12464661706;0.002323535195357
0.2605;-500.13386676325;0.7939232920001
0.261;-449.021314801264;1.52320135871904
0.2615;-369.428786009777;2.14292149150188
0.262;-272.846284011922;2.6073758894913
0.2625;-167.850182333913;2.91448352474895
0.263;-71.873786191622;3.04980432887596
0.2635;15.9414946072424;3.05420718775825
0.264;80.2955202463251;2.9463093986398
0.2645;119.836726149429;2.76309277501471
0.265;145.493063637561;2.54811994528612
0.2655;155.118101459415;2.33250582244881
0.266;153.634976578677;2.11065576428334
0.2665;158.30920057678;1.90905179072291
0.267;163.68399295843;1.70747292639921
0.2675;172.021409392167;1.49812268432213
0.268;186.277472345438;1.26355718857614
0.2685;206.945252117249;0.996352357635776
0.269;225.650738786707;0.688958316304527
0.2695;237.273465213898;0.361580869734289
0.27;241.056121588222;0.009764576663525
0.2705;238.463449081675;-0.343058495213127
0.271;225.018456956927;-0.680218943049587
0.2715;207.022770675968;-0.984905360988793
0.272;187.408434749074;-1.25783758659319
0.2725;173.606800846849;-1.48327833535748
0.273;162.784389986252;-1.69508139432131
0.2735;159.333613745421;-1.89648625460922
0.274;157.333028673356;-2.10389003739032
0.2745;153.933479003453;-2.31391148418584
0.275;144.759857407198;-2.538366154927
0.2755;119.297840144296;-2.75600125935944
0.276;77.2942572031279;-2.93115411499398
0.2765;12.6528337269961;-3.04259045831893
0.277;-71.4852668709724;-3.04044825194931
0.2775;-167.508445993869;-2.90624888085286
0.278;-270.095319899038;-2.60194315040343
0.2785;-370.774922860318;-2.12748585229453
0.279;-449.834149670357;-1.50862698273265
0.2795;-502.711702630171;-0.782488846227105
0.28;-521.236036717312;0.002374336104351
0.2805;-500.111165486059;0.792605465599044
0.281;-447.75342369986;1.52802029743525
0.2815;-367.244558317377;2.14035639270378
0.282;-270.007659301931;2.61184663131856
0.2825;-166.966184298273;2.9094733983015
0.283;-71.393472627738;3.05340889109754
0.2835;16.5880249398406;3.05368822442797
0.284;79.8089064944974;2.94681640721466
0.2845;120.983686025933;2.76567174650427
0.285;142.582954352354;2.55516388586669
0.2855;155.950986976863;2.33166970496548
0.286;154.427763881274;2.11627839484882
0.2865;159.355304941713;1.90928093969022
0.287;162.242613244635;1.71276315941481
0.2875;170.929808442742;1.5001762565357
0.288;189.232314690102;1.25933644549221
0.2885;209.375108419977;0.998002338297145
0.289;226.709010011698;0.694732032234198
0.2895;237.121980783163;0.353770505623801
0.29;240.788157035096;0.004510406263881
0.2905;240.433391348236;-0.34472517220433
0.291;226.667713642554;-0.679295908996316
0.2915;209.276726811353;-0.982858620229406
0.292;186.710813499891;-1.2577713315623
0.2925;174.943437613794;-1.4908327802157
0.293;159.920223654744;-1.70280089895905
0.2935;155.674764799265;-1.89913850188164
0.294;158.106755517255;-2.098329953758
0.2945;154.25034169916;-2.31658930494231
0.295;146.16826658478;-2.53858716951717
0.2955;120.901057059863;-2.75037730038259
0.296;76.6537315564588;-2.93854083796469
0.2965;14.5762107944559;-3.04301263764568
0.297;-67.3360035875133;-3.03851492449389
0.2975;-165.359755867776;-2.90051843211902
0.298;-271.325642561335;-2.60177535098904
0.2985;-367.074284737756;-2.12656498807382
0.299;-451.178119508338;-1.51452544950821
0.2995;-501.400591474415;-0.783543221588119
0.3;-523.167987356749;5.89364925031449E-05
0.3005;-501.622155102766;0.798958853477032
0.301;-451.820604387491;1.52479658678676
0.3015;-368.80281235725;2.13769435549377
0.302;-269.420934685761;2.60593321908928
0.3025;-166.513027030649;2.91260041764868
0.303;-68.8825443137217;3.05656416744207
0.3035;13.5251074960052;3.05763103866545
0.304;77.8647071110928;2.94743826426454
0.3045;118.889270937399;2.76980940720407
0.305;144.468609135985;2.55554724236641
0.3055;151.530329514024;2.32934062619853
0.306;154.837825565209;2.10996132489761
0.3065;156.67405963623;1.904901826941
0.307;162.793060131705;1.71151013094789
0.3075;172.995410544118;1.49712048314191
0.308;189.573735202;1.26051379471288
0.3085;205.235892008081;0.997323812102219
0.309;225.744434335431;0.691041100996847
0.3095;238.001570125328;0.354201210678618
0.31;243.168172916189;0.003286572017079
0.3105;237.571277272879;-0.342891745085493
0.311;224.05832079363;-0.679753779909106
0.3115;207.003950508215;-0.989722469273942
0.312;189.217315835226;-1.2585304269844
0.3125;174.983299172214;-1.49153064655539
0.313;163.129423201595;-1.70046122734989
0.3135;157.775994140146;-1.89781547630735
0.314;156.556811096508;-2.10150356526799
0.3145;155.272168916691;-2.32188890885702
0.315;142.756006519387;-2.54066262222616
0.3155;118.032468193822;-2.7555326947908
0.316;79.9730441839376;-2.93838064033599
0.3165;12.6414352704925;-3.04566581393092
0.317;-67.2382992301395;-3.04410231495913
0.3175;-167.050915345236;-2.89728040543482
0.318;-270.474487585005;-2.60162720321067
0.3185;-370.456163203796;-2.13320532238721
0.319;-451.400957526376;-1.5106596299458
0.3195;-503.351597204091;-0.788640400438042
0.32;-521.042771783142;0.003720736760409
0.3205;-504.188560928506;0.792715089027102
0.321;-451.827136072828;1.52181586987202
0.3215;-366.560870977181;2.1383095598986
0.322;-270.326247685673;2.61101927172469
0.3225;-169.150068676926;2.90729116221445
0.323;-69.7133222910337;3.05122553179716
0.3235;15.4858533348608;3.05519874613087
0.324;75.6602183228165;2.94934820587336
0.3245;121.855187561989;2.76081687031984
0.325;141.943036761344;2.54905164700606
0.3255;153.536253479062;2.33131738914624
0.326;155.957871806496;2.10838623564966
0.3265;154.950342486405;1.90545450015719
0.327;160.366775827169;1.71140375264138
0.3275;173.182706953661;1.49798590530749
0.328;190.30871793277;1.25914579286198
0.3285;209.085842278296;0.992976077450529
0.329;227.675084045683;0.695302087942822
0.3295;237.145528266715;0.354106915957664
0.33;244.128904991248;0.003760551262071
0.3305;240.450119253361;-0.350300123378377
0.331;223.671697912017;-0.687022961986343
0.3315;206.798708115517;-0.981432328049507
0.332;190.957395953343;-1.25588917741183
0.3325;171.173601290145;-1.49007079291575
0.333;161.452824025497;-1.69892567627059
0.3335;159.015783343094;-1.8970034968035
0.334;157.116781040277;-2.10105678395039
0.3345;155.479003244109;-2.31809166688597
0.335;145.050623778783;-2.54105995704357
0.3355;118.18977128922;-2.75527577586985
0.336;78.0924696039241;-2.93577975581358
0.3365;16.2772488745633;-3.04013590814095
0.337;-71.7886452175073;-3.04624062318271
0.3375;-168.433894804463;-2.9016338644521
0.338;-271.510449715945;-2.60280892013704
0.3385;-369.774202340281;-2.12597325391785
0.339;-446.985197869012;-1.50919599970533
0.3395;-502.356099834835;-0.782132492799071
0.34;-521.662053599052;0.005781480513646
0.3405;-503.266063497416;0.79816452471495
0.341;-447.346863126202;1.52580617471371
0.3415;-368.965699854748;2.13634649724435
